reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5e507ca8-f5f0-4d4c-a92c-8ec61281bb65,Liuray Fi,https://play-lh.googleusercontent.com/a/ACg8ocLUJJsfy789-YdwSDK0dxEU9KsePBH2eStCalhTvLbN0aBAeA=mo,Tik tok,4,0,,2024-09-02 03:43:27,,,
8e369dbc-559d-4f45-b8fd-039a5387a337,Wastini Ajid,https://play-lh.googleusercontent.com/a/ACg8ocIuQBnBxVqL9yivU_HXYdKbA1kBBjH3nd0BaX-1EnmoXvHCmA=mo,Bagus sekali,5,0,36.2.4,2024-09-01 20:14:20,,,36.2.4
43430d2b-98c9-46e5-94d6-aa6ba20a56f3,Dilara Da silva,https://play-lh.googleusercontent.com/a/ACg8ocLO1O9CnJCf5avrAz0bu6BvqNpCv5DC5ih5ZwB5TD7LJRcx2g=mo,Love this apk,5,0,,2024-09-01 11:38:26,,,
182d0831-6947-4b73-a8a8-dfa6c085aa2b,Aluchy Soares,https://play-lh.googleusercontent.com/a/ACg8ocISXHtiCAxL09NfGVlI9FpXKgf2L2LavMvekpFc0yEZZC605g=mo,aplikasi ini bagus banget 🥰,5,2,35.9.4,2024-09-01 01:10:11,,,35.9.4
81b0c15e-0f4f-443a-9670-2ea7fea4b070,Sandy Theflay,https://play-lh.googleusercontent.com/a/ACg8ocJzunIEegT8jhM98EmGOi3gTuOR_EvCZKRXZHiho8I_DTyOEw=mo,Bagus banget sngt mmbntu sekali,5,5,36.2.4,2024-09-01 00:57:49,,,36.2.4
d69a0a3a-7bbc-4837-ae08-5ecea088b631,Salman Alfarisi277,https://play-lh.googleusercontent.com/a/ACg8ocJnbzbkJ-JDSoq0VuzYk_n4OIVfnzUQt_DSEVuaHr5oDZ5BCQ=mo,Menarik,5,0,,2024-08-31 17:03:19,,,
cc75dce1-def1-4c7d-8385-7144c944b84f,Aludin Songge,https://play-lh.googleusercontent.com/a/ACg8ocJe9Eos8PiseAMQl-nqLS5hkB0aIeJRv9YiaUHMkunuwqkGLQ=mo,Baik,4,0,34.5.5,2024-08-31 15:03:06,,,34.5.5
6b9b78a7-1fd3-4062-a251-a6206ce4cb65,Lilik Handayani,https://play-lh.googleusercontent.com/a-/ALV-UjWafnhb47t9D5twYgJvVesM3WxHTWTlNfGj4G_0VtHhhU4qb04,Sekrang nggk bisa post ulang trs nggk bisa di gedein biar ilang semua tulisannya tiktok apdate yg kyk dulu lagi dong,4,41,36.2.4,2024-08-31 06:55:09,,,36.2.4
149167d8-5e86-40b4-8e93-eebfb7d38554,Ildeberto Costa,https://play-lh.googleusercontent.com/a-/ALV-UjV51eh68IgtD62V3n3Gab0tuUJSd4qYfdp_UNxaV54nxa44Icn8,Baik,3,0,,2024-08-31 06:04:28,,,
486f6d63-f5af-4a6d-93b6-ef665c58bd40,Edyana Costa,https://play-lh.googleusercontent.com/a/ACg8ocKvYvoq6pRO5NvGtGLHTVQOKAGx6VHRUiENE_b3bebVIQA07g=mo,Suka,5,0,,2024-08-30 14:41:32,,,
51633589-0e08-4410-a0b6-a99abec78810,Realme 10Pangkalanbun,https://play-lh.googleusercontent.com/a/ACg8ocIdUVPUgRxcf2F4wxjDFAmu-TAqh6_YHHxohzubzJx69373vA=mo,Mantap,5,0,36.2.4,2024-08-30 11:56:57,,,36.2.4
f81eb27c-3128-46f1-95b5-2629d5ab6170,Genov Dejeres,https://play-lh.googleusercontent.com/a-/ALV-UjX3b19zIYjPqUkAb0hbUetiFaoVZ9QiS4RQXpH4Z-Cc5Ctdz1M,Tiktok itu akan menyenankan kalo akun kita fyp,5,0,36.0.4,2024-08-30 10:50:42,,,36.0.4
47b1776c-88b3-4a45-ade2-852de6c40c09,Muhammad Irza Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjXeyDMGoXmYmDP9ERrPN1YWzwSPiVjSJ3l_j1cl_uY5qIgs7xM1,"Gak ngapa2in, malah kenak blokir account saya. Tiktok aneh",1,0,,2024-08-30 05:25:18,,,
7fde3408-2040-43ba-bd53-bcf19ceab8e9,Jejen Mutakin,https://play-lh.googleusercontent.com/a-/ALV-UjXb9e7F6g3a_iFdoCU8SBnM8uPXol5LAwAtuc_apFw89fIMjig,mntap,4,0,,2024-08-29 12:38:18,,,
a4f1bee6-91a8-42e6-b6ed-00dcee9cfd20,Suwarto Arto,https://play-lh.googleusercontent.com/a-/ALV-UjVQepuU1whLD1bOkU68EaNw4M9EpE9QabLBiE18Z8m9YbEXpWA,Sangat menyenakan...🥰🥰🤩😍,5,1,36.0.4,2024-08-29 12:01:54,,,36.0.4
e045584a-507d-44d6-8130-ad1e7c26bf8b,Asety Raikotuk,https://play-lh.googleusercontent.com/a/ACg8ocL2NrSFDF22LWY8OLDw_hn_djFvzjq59oVXk3W9WIlDzzXyfg=mo,Apk ini asli,1,0,,2024-08-29 05:09:01,,,
547dc9d0-40cb-4c1f-a173-077e57d5456a,Isabel da silva Marques,https://play-lh.googleusercontent.com/a/ACg8ocLN6VwMZcUSkxDqmB206d4yYj6D4m4nLfnUI_JRqtORPDUBGQ=mo,Sya suka dengan apk ini sangat sangat bagus bisa menghibur saya,5,1,,2024-08-29 00:27:49,,,
2db9a222-42b9-4aa6-a5fa-2c64009360ba,Firmansyah Hamdan,https://play-lh.googleusercontent.com/a-/ALV-UjWxp-_qrmiP_d2_4CmnpLg_8yjwMfRAsVFfSBmYtJz7IFb9l00,Usefull,5,1,36.2.4,2024-08-28 17:10:38,,,36.2.4
078e9882-62dc-43cb-8b21-bcdf3f821932,Daday Daday,https://play-lh.googleusercontent.com/a-/ALV-UjXLlt_AW1kz1QpIaMyYrouAvv6JeSVTfYrmQepUwS_QYbFJ0_4W,Msntap,1,0,,2024-08-28 15:02:27,,,
1276049c-2f59-4a3c-91ff-8ab653d42d26,H' TOHA,https://play-lh.googleusercontent.com/a-/ALV-UjVoqCD6CgAQ_OxpHYixj4LwzKPPCMtjGF7nKewLdo6i33kT1aw,Sangat terhhibur,4,0,14.5.2,2024-08-28 14:58:10,,,14.5.2
b9bc9a0a-1ec8-48df-8d49-0c5ebf97cb99,ASHLEY PRODUCTION,https://play-lh.googleusercontent.com/a/ACg8ocKJOmlYgugU0t0b6mP2TbEbwAl28A1CU1uTC4QJRQDfUyLzRw=mo,Intine FYPPPPP,5,0,,2024-08-28 02:21:21,,,
08f4352b-b0bf-4f6f-a0f3-14a7769349dc,dizania barris,https://play-lh.googleusercontent.com/a/ACg8ocJmw79CjETsw1wio3RleINJawEuFed8dCioIYwd0ENjptnp5Q=mo,Bagus banget 😍,5,0,,2024-08-27 10:47:07,,,
be6d2502-d83a-4e5f-b1df-75a3fcfc2eda,Nelciana Cardoso Gusmao,https://play-lh.googleusercontent.com/a/ACg8ocIlRTgeIvkRwkHkELYdUetQLmHWJ4nEcoo4RmdL_Uhq80Qdrg=mo,kenapa tiba-tiba saat saya foto penyimpanan nx udah hilang?,5,1,,2024-08-27 07:35:32,,,
c708f62b-b1b6-4d57-932b-96bd9132a680,Francesco topik Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjUGPpbAXlFQdZHHIZ0__rY2aNpCJ7t9SZCgvHlAtgaFWCoXsX8,Aku coba dulu bagus tambahan bintang,1,0,,2024-08-27 01:20:22,,,
10cede03-a694-4009-9175-cdbb5256f7ef,? Usa not pretentious,https://play-lh.googleusercontent.com/a-/ALV-UjXzoBgoANcZs1FPzHZpfDWNxFyxQLxo3KQUWDLEOIedleVdvYA,Bug tiktok aplikasi,1,0,,2024-08-27 01:04:58,,,
b382abca-8ab5-4502-ac57-46ef12a4667c,Masto Gomes46,https://play-lh.googleusercontent.com/a/ACg8ocK8aoL8oBuhkFliPBs6SuV9K4mJeKfchaTjeHJ0lvcHqIEY5Q=mo,Aplikasi ini sangat berguna bagi aku,5,2,35.6.3,2024-08-26 16:26:40,,,35.6.3
19042958-4689-4351-87c4-ccdc935415b5,Ilmalia Septiyana,https://play-lh.googleusercontent.com/a/ACg8ocKqfKkF07iQ68zI8I-f5T89MVOpCyN_6RIIpxY7UIdpiGbATg=mo,Ok,5,0,36.2.4,2024-08-26 09:59:25,,,36.2.4
37241b82-ea7e-42a6-b108-6f1d464d8046,zakiman hadi (ZACKY_TV),https://play-lh.googleusercontent.com/a-/ALV-UjWcd07bNdZJW35vu2pIywg3EG2gSul7FL9EcMY-_aph_vkLEkh2,Tik tok mantap,5,0,36.0.4,2024-08-26 08:15:11,,,36.0.4
9e1cbf3e-0a93-4a2c-9f86-6a168cc0564d,Putra Putraeka,https://play-lh.googleusercontent.com/a-/ALV-UjWb_NcUI_QjhESddOXgFBweVvqdySxrR_mGWlCMFkoVd_c8094,Jaringan lelet,1,0,,2024-08-25 14:17:29,,,
551ffbfa-e119-469a-b867-4fee99a1312f,Diva Blouds (Divajuweita86),https://play-lh.googleusercontent.com/a-/ALV-UjVzlcTKGwbmJ-eS3v43Uws385yWtrl_KuLAEkIaphFPHQ5f4Bk,Buatmu❤️,5,0,36.0.4,2024-08-25 13:05:26,,,36.0.4
7a589259-df52-4e06-96f4-4f151c9782ce,Elijeu mendonca,https://play-lh.googleusercontent.com/a/ACg8ocKfF6Q0RMYvIAQf9LN5zNoihVOR7m0p_-S33-kcWqnGrYR3=mo,Elijeu Mendonça,5,1,31.3.4,2024-08-25 12:53:27,,,31.3.4
a95b53b4-b890-4629-99f7-7ce1a0f7c56e,Ayda Ayda,https://play-lh.googleusercontent.com/a-/ALV-UjWmh4PSuLxe3mDLc1LPOXixDkMdktFkNr4AhFmzFQnYiQ-aOxO7,Bagus cmn lemot d hp saya klw buka nya,5,1,,2024-08-25 11:08:05,,,
645fccf5-a84c-41f2-a677-345f3c902ba9,Eva Gouveia Leite,https://play-lh.googleusercontent.com/a/ACg8ocJJkp9qSeqiJvU396r7K5XoBxoGmoOADnS3cBmMqFDOHXVPOA=mo,Menurut Aku Aplikasih nia sangat vagus,5,1,33.3.4,2024-08-25 10:17:33,,,33.3.4
43baef28-2722-4b50-baff-d7454deb7550,Poi Jak,https://play-lh.googleusercontent.com/a/ACg8ocL2HzBzCYX0wZP0wk4J9Pi8cLognvxgz9pU7uMwTEStv8ESwA=mo,Kamales kerena lelen,1,0,,2024-08-25 05:13:53,,,
ec9eb2fa-4c7e-4acb-a22e-dd8d9adcc4a2,RIZKIARJUNA ZULVI,https://play-lh.googleusercontent.com/a-/ALV-UjXDaJUVy__YxJVbZYTo3G2Sn1qoeZ94wwaaMC5pl_adG90rmY8b,mantap,5,0,36.0.4,2024-08-25 03:42:56,,,36.0.4
238113fa-e0ad-412f-9238-ea4e076f3384,Celes Korea,https://play-lh.googleusercontent.com/a-/ALV-UjUWMMSGnmV86AE2wI-v4UF_CjZSxHTMQzSDOSauLlPNn0TFnrY,Mantap,5,0,,2024-08-25 02:50:10,,,
c81e0884-43ca-4339-bc5e-4a6b7272fd44,AJZ Marques,https://play-lh.googleusercontent.com/a-/ALV-UjWKLVlqsCdXk0-WU79OmK2f3y5o6Fd6sqL9uGM32yxO-fr3uFO_,Saya suka banget,5,0,35.6.3,2024-08-25 00:22:21,,,35.6.3
7eba9891-4f52-4ae7-b7e7-9efbd471e82c,Dede dede Eded,https://play-lh.googleusercontent.com/a/ACg8ocKppYuEl_oiTT0X3YJshQ8ufGuRwgAppV5qz8Ey4-1f53sgew=mo,Terhibur,3,0,,2024-08-24 03:22:39,,,
a8de0abf-f49d-4a44-b2ad-6001ae0677a1,Septi Rizkianti,https://play-lh.googleusercontent.com/a/ACg8ocIkp9_jtJYhOzonw0C_mXnmG-uaKKacH4xpoWOVRfNOq7Ej-38=mo,Seru banget sumpah nonton nya,5,1,34.5.5,2024-08-24 02:35:16,,,34.5.5
4c72f5cf-1dbe-4e7b-a7e6-23278e43da21,Dede halimah Salwa,https://play-lh.googleusercontent.com/a/ACg8ocLEGsWrrWc7_wi2GGSSqv6OY9Sv6dvP_HWZqpE8XTQEH5JzWw=mo,Bagus nonton vidio bisa dapat cuan,5,0,34.9.5,2024-08-23 23:58:29,,,34.9.5
67ec155f-9985-4ff3-9aaf-156d35b206a5,Rini Oktaviani,https://play-lh.googleusercontent.com/a-/ALV-UjWuXUvAnXHIugYT3cQY5jOY_jdGQc3_TzKxupMdxBUZh2bIzPE,Good,5,0,36.0.4,2024-08-23 14:36:49,,,36.0.4
15863b4c-9fc5-4fb7-9afa-95fc219272fe,Ripal Asep234,https://play-lh.googleusercontent.com/a/ACg8ocKF_VIg_CjtngH9dVQUw2UcAhidmF0Njmby_6vuLf2URbn56w=mo,Ok,5,0,35.9.4,2024-08-23 12:11:13,,,35.9.4
d02124bf-e39d-44c5-9d17-3ec9fb68e670,ina,https://play-lh.googleusercontent.com/a/ACg8ocJ7MYsVebuHCNbOu9dwge7c5Bom6-BvLWcr6-YzSd0NE3rh=mo,Aplicasi Nia bakus Dan juga bisa dolat video yan kita mau,5,0,,2024-08-23 06:01:24,,,
dd4559bc-2363-4191-aada-3cd3ae12a83f,Nasril Chaniago,https://play-lh.googleusercontent.com/a/ACg8ocJMFPqHR3kitGqwNyQyCOS7zFflGN5wBBoAIvRNHdezodmSpQ=mo,Keren,5,1,35.9.4,2024-08-22 14:38:44,,,35.9.4
450d73f9-c6e4-4283-9a09-39fa8dfcf449,Maria Soares,https://play-lh.googleusercontent.com/a/ACg8ocKUTDg7CkUSv8RnON-I7OUcO8Z-dCGRLnfgZakpAAix2Aj8Eg=mo,TiKToK Asoi,4,0,,2024-08-22 11:58:12,,,
c9b9a5b4-4724-4fdf-a12d-95b2a90473ce,Nagita Wulandari,https://play-lh.googleusercontent.com/a/ACg8ocI-vtH3s0C3mVQqo70sZAnSqLStv226AHlzEqQ86_X6VU-EfQ=mo,Mantap keren pokoknya membantu banget...🙏🏼,4,0,,2024-08-21 06:59:23,,,
6b0c960b-a6fe-4072-b1be-8d9e552e0172,Rita 123,https://play-lh.googleusercontent.com/a/ACg8ocLIuoChoHy5yCv0vO8Plm69vtsN82ORtEHdyYOLpb3xTdDCQw=mo,Sangat bagus,5,0,36.0.4,2024-08-20 20:40:19,,,36.0.4
45e65d9c-2e4e-4216-a693-1088eb7aa05f,M Zubair,https://play-lh.googleusercontent.com/a/ACg8ocL5t098AoD7b5Z_aAN92W7QMLC5fZwMsTN7S52PKjTjBPWcNg=mo,he,1,0,,2024-08-20 17:14:11,,,
ad5f9efb-ac4b-4247-a08d-1669f7a73190,Diki Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocL7EYKyLCU0sDJwNXSzYRJ_I71GMHx6swwgqzdvKahJ8Y7DNQ=mo,"aku sih disuruh download sama ayang, mangkanya ikutan download 🤪 awalnya paling anti si ama tiktok.. but gegara ayang mah apa si yg gk boleh azeeek 😁",3,5,,2024-08-20 13:10:30,,,
adf37cde-6f40-4880-8c54-77f1d9a43878,opikmbozo 82,https://play-lh.googleusercontent.com/a-/ALV-UjUMlr9IZnyCacOVriprd06y117qtfTlOMrozrmlXrcstAmc8RT0,Aplikasi tiktok benar menghibur bangat 👍👍👍👍👍,5,5,35.9.4,2024-08-20 10:58:41,,,35.9.4
2b784305-aa5b-48d4-9da2-0c76b54ae019,Sk Sakil,https://play-lh.googleusercontent.com/a/ACg8ocKP9uRo8JJ8CdJ16qj2SRa6Bw10zLPqJ6PQ6pFAWJ0USQfYxA=mo,dhfu,5,0,,2024-08-20 10:01:21,,,
d7bc4f3f-562e-4510-8cfa-57affdf43d4f,Hareram Yadav,https://play-lh.googleusercontent.com/a/ACg8ocKTPlBojLRX65lBY7kXku8gaLKR9MM9v-qYJPbFqs_CGsxMVg=mo,HareramYadav,4,0,,2024-08-20 08:45:34,,,
acd96f1e-f800-4b16-80e6-15583f501b89,Ato Syakir,https://play-lh.googleusercontent.com/a/ACg8ocLrXFbUteAwfbEZyc01_s1IgqGtSdTXIKb8E6NiTGyAbpwVHA=mo,Buruk,1,0,,2024-08-19 17:32:05,,,
06b02fb4-2c67-4240-a6a6-e494c939af86,Ane Nuraini,https://play-lh.googleusercontent.com/a/ACg8ocIJn_uL3TPAYWldRGJO1x55y6a3PwCzD4OR3b-RdQOvnLDAKA=mo,Sangat bagusss,5,0,,2024-08-19 17:01:03,,,
42bf207c-fb73-40ab-a81b-9d8f30d62c85,Erik Falo,https://play-lh.googleusercontent.com/a/ACg8ocL69FKW-r9PIM3IUTVtt06HdBeogROIEKUrYV0qwIPkLDmfDQ=mo,Aplikasi sangat bagus,1,0,28.5.4,2024-08-19 10:22:29,,,28.5.4
84de5974-ae7f-4504-b146-8a6c97e613ea,Okky Putra Utama,https://play-lh.googleusercontent.com/a/ACg8ocLYZhgcyRqVtxrILLNMMsUwP8nBM5JC9-Ztre6AhlJJn0Vcaw=mo,"Sudah melakukan banding agar fitur terbuka tapi alasannya foto nya kurang jelas , padahal jelas jelas umur yang di masukan sudah memenuhi persyaratan . Banyak aturan tidak jelas .",1,12,,2024-08-19 02:20:05,,,
ef986e0d-6262-4cd0-a876-0d1ff39cca2b,Surahman Man,https://play-lh.googleusercontent.com/a/ACg8ocKQ9fFWHdeREMnFOuHWafdCCWysQQ80H7FAtzQIrFclheM=mo,Sangat bagus,5,0,,2024-08-19 00:54:50,,,
2b6917f8-a78a-4cdc-bece-b56431d669a8,Martinha M.exposto,https://play-lh.googleusercontent.com/a/ACg8ocIF7urKv7JjPlHNtI60XQ1_o79_yjDb0YeCnrPQhsabZltDmQ=mo,Aplikasi Nia tiktok Nia sangat bagus Sekali saya kasi bintang 5 dek,5,0,,2024-08-18 23:24:03,,,
be85eb6a-0385-4f5e-bf7f-ccc61d327254,haci vengeance,https://play-lh.googleusercontent.com/a-/ALV-UjVrPmMkRc4xVW87bdXy0oGEo41LV1qH789XJyqW-LsneXCure8,"Kenapa tiktok semakin kesini semakin lemot, mau buka pusat afiliasi gak kebukabuka, loading mulu... Kuota mh kena kebuka engga, tolong dong di benerin",3,47,36.0.4,2024-08-18 12:03:10,,,36.0.4
6caec2a5-1c98-4b2c-9aed-a2852c3377ed,Milenya Soares,https://play-lh.googleusercontent.com/a/ACg8ocJUkKCFgtaoIUAuQAOMuZnT2FLNQW4AJHbcWIpbsw3dKConTQ=mo,Bagus banget,1,0,36.0.4,2024-08-18 09:45:08,,,36.0.4
cc191c51-d44c-4c6f-90c2-3c18d835ef08,aam amelia,https://play-lh.googleusercontent.com/a/ACg8ocLnC33WBVnU-Bk2jX-Ud4ruX2SNDBdnz1RpM6XnFDBOJnulJw=mo,Keren,5,0,36.0.4,2024-08-18 06:04:26,,,36.0.4
52eb014f-62f5-4f43-ac3c-cc713cfe7565,Lavatoza Amier Mangunraha,https://play-lh.googleusercontent.com/a-/ALV-UjUe4IzfSL6iEESr14z8chd6AQmstjYN-KgHGyv27tmw_evXrAhHxg,Bagus sangat,5,0,,2024-08-18 00:48:04,,,
86e1be0d-ef66-42ac-960a-2386e6eb8615,Sabinho Assis,https://play-lh.googleusercontent.com/a/ACg8ocLf3FGgrv4laEDFkbz-mpq2gYp9zBSoNRq8bLIm9j1wf0917w=mo,Karena bikin Saia lebih semangat untuk bekerja,5,0,,2024-08-17 21:05:27,,,
d9737566-2a24-45d9-b6cd-1c5684264885,Zarra Boomz,https://play-lh.googleusercontent.com/a/ACg8ocKPE323gn9J4elbW9gW2v8r730hhj8P5GSQ_OVCu0DIkSciLQ=mo,Bagus,5,0,36.0.4,2024-08-17 17:11:42,,,36.0.4
957d1202-f843-410f-b9e4-c60ca9e5c59f,Putra Angga,https://play-lh.googleusercontent.com/a-/ALV-UjUjiMNJQqwAbbpbExu-KPO_nEVdDQ6l5dCE6X59CcVMQiYoYac,Coba dulu,4,0,,2024-08-17 16:09:12,,,
539b62a7-1159-4317-85b6-2b6e032468fb,Martini Tini,https://play-lh.googleusercontent.com/a/ACg8ocJ8uVj7C9fnROlNy3B_ym6aYB_WugLTanJHS02IYtTmAIR4lw=mo,Lmbat,1,0,,2024-08-17 12:26:05,,,
0d54a403-6f1d-4f6d-8cd4-ec4608cfac03,Arna Arna,https://play-lh.googleusercontent.com/a/ACg8ocLhCDx_ohLtSjx6FCdji2AIGkB8wB-ZrhHo7bFlZbDgpASbMQ=mo,Coba di perbaiki,5,0,36.0.4,2024-08-17 05:09:51,,,36.0.4
3e04b33c-52c2-4490-a06a-a0b9383095ed,Lia Vanesa,https://play-lh.googleusercontent.com/a/ACg8ocJq5JpFec-yZNjHgNwf1CLsTaHkQ00GZbl0IhqSaBBBe8tkrg=mo,Sangat penting untuk mencapai cita-cita dan tujuan nasional dan internasional yang telah berpartisipasi seputar produk dan layanan Telkomsel silakan mention kembali apabila ada yang bisa dibantu,5,0,,2024-08-15 11:31:27,,,
3f6197d3-ab77-4aa5-be2e-dae88705fe56,Delca Avarina,https://play-lh.googleusercontent.com/a/ACg8ocJVWKFg1BHjJOnHafYpuRJRq8qk9ZCEgS4kuqbDQfntEy4B0w=mo,"excuse me ,do u like u loveee me",5,0,34.0.3,2024-08-15 11:14:06,,,34.0.3
de0a06b7-16a7-4415-9f46-13f2340f7057,Khaning _,https://play-lh.googleusercontent.com/a-/ALV-UjW1WoGMtZxTmQC5Sb_HWn40lYaByFPpvUAiWL31ZBnR-k27lM8Y,Apaan akun baru login udah lag out sendiri ngak jelas... gimana aih ini aplikasinya ancr,5,41,36.0.4,2024-08-15 04:12:02,,,36.0.4
aca2d5f4-bb4d-4a02-b76f-bc06c44a2e2a,Ehsanullah,https://play-lh.googleusercontent.com/a-/ALV-UjUPaISC7KU22Kn2W0dX9_-d1QkK2TNPprIXSq4eckCMd23jzqI,When TV hd web be web be,5,0,35.9.4,2024-08-15 02:14:50,,,35.9.4
0b9e85bb-ce96-4188-a06c-5a8a01cc876e,Rizki Fribadi,https://play-lh.googleusercontent.com/a/ACg8ocLSdWmNzzDsrDTuOTJOq4zpLzoqNI6IwL5ehL5NmE5nALjgvw=mo,"Komentar ga kasar"" banget kok dihapus, sensitif bngt anjeng",1,1,35.9.4,2024-08-14 15:34:32,,,35.9.4
34b14296-b26d-47b2-a91c-d86c0bede92e,Sindy Mulyani,https://play-lh.googleusercontent.com/a/ACg8ocJhSBL_ByUEyVqPaMaTTlCHXn6Ymhv72KfbZg7FbN03XDF3nw=mo,Sangat 💯,5,0,35.9.4,2024-08-14 12:37:38,,,35.9.4
5febd738-2d4a-41d7-b73e-bf74d8a66cac,Fariz Maulna,https://play-lh.googleusercontent.com/a/ACg8ocKBWhX-TR6Jyfwt9QdrSE-WlMDtplBvQVzZdaH_EUOIC8Ptbg=mo,Pelepas tasa cape,5,1,,2024-08-14 09:34:58,,,
41d5efd2-80f8-4cc1-9e84-f518ec3cce89,Aisyah Aisyah,https://play-lh.googleusercontent.com/a/ACg8ocLm_D-WmvkB8YSWvVXdGNyX0vqu6bzIRguGr2g3oxotZ5HtgA=mo,Tolong buka tiktok aku,5,2,36.0.4,2024-08-14 07:15:25,,,36.0.4
6c7ee859-5d59-4803-8a54-cb1c9dae420f,UNYIELL 669,https://play-lh.googleusercontent.com/a-/ALV-UjV1VXVfQFX1dcs1Z3rAMYdMhheTkKJmoJpcITyLltqVb--VKxb6,Mantap,5,0,35.9.4,2024-08-13 21:21:06,,,35.9.4
047bdb36-158a-41cc-97f1-f5a345e3061b,Martinho Alves,https://play-lh.googleusercontent.com/a/ACg8ocJP8Ubh9eWjBJ6Jm14HRDkMM_ZBSilLdBzSN_NY789s2kDZSQ=mo,Good,5,0,,2024-08-13 10:22:58,,,
7235c76b-c55b-4ecd-87b5-b1b7d05912a2,Aderito Costa,https://play-lh.googleusercontent.com/a/ACg8ocIWZo12bIGfd7xLNZENcuB0lnwDvKXtr-E4T4Mm4HNWil-DJA=mo,Even,5,0,27.0.3,2024-08-13 06:03:24,,,27.0.3
a09e767d-5de8-41f3-8856-7e0b3e14a9f0,Gimhy 211,https://play-lh.googleusercontent.com/a/ACg8ocIFNudGgO7i0JG7-VKE8yMWFXUpDTbxIwz0tBzV5lZBVnA-Ng=mo,Ini benar benar bagus maka saya beri bintang 5,5,0,,2024-08-13 02:32:29,,,
441993ae-b6a7-446c-88eb-92368ef8abe9,Syahidi Busiri,https://play-lh.googleusercontent.com/a-/ALV-UjXThEy9vL2iA5-G8fi58v7ED8yaQ90IGPe5je2uX1BxQxbAWVvI,Bagus cepat dan terhibur,5,0,32.1.5,2024-08-13 00:27:40,,,32.1.5
bea7487b-6d3d-4f91-b064-3f1266405069,Arsenio Arsel,https://play-lh.googleusercontent.com/a-/ALV-UjXALbxwP7Rwswv3FkdzK0TT9FW9VrHG217SaLA3A7sfkoYXoUU,Kenapa saya tidak bisa masukin akun saya ke tik tok ini mohon di perbaiki lagi,1,18,35.9.4,2024-08-13 00:06:37,,,35.9.4
5fd57ca3-1041-4e32-afc7-2ed91861930a,Maria filomena Lopes,https://play-lh.googleusercontent.com/a/ACg8ocKHEhooQyNbFWQ3dqMvliLn6yGfvgnKUO5dqtRLOgXkmmyinA=mo,Bagus sekali,5,0,35.7.3,2024-08-12 11:57:54,,,35.7.3
cdc8895f-0b7a-4cf1-9381-c9678a292bee,Nevin Gomes,https://play-lh.googleusercontent.com/a/ACg8ocLd0pEsgVBg6ggvM5ePKHYVWAbCBHgQYjLR5Va1X08-VYvicg=mo,Tiktok saya tidak bisa live 😔😔,1,0,35.9.4,2024-08-12 07:45:45,,,35.9.4
86797ccf-7760-4d3e-8063-3e0a8ac32817,Fernandito da Costa Neves,https://play-lh.googleusercontent.com/a-/ALV-UjXo-VjhSB46dXQLvO2LJMYYwept_x1tksBRLvlCxrxsYFWX5Ac,"tik tok ini bagus tapi update"" terus bikin kita bosan juga wkwkwkwkwk😂😂",5,69,35.6.3,2024-08-12 06:34:27,,,35.6.3
fbaa884a-49f9-46f9-bdc1-058f0c7b0c24,Gilbert Paef,https://play-lh.googleusercontent.com/a-/ALV-UjXHEXl6vxsEUltQ89HcgEmsOoHBNxtIUTTKNPbLRDHTqjBtW_i4,apaan ni mo pos foto aja gak bisa jangan kasi batasan dong orang mau pos gak bisa 😡🤬🤬🤬🤬 aku gak mau tahu harus perbaiki akun gua gak bisa lagi buat aplot foto dan vidio 😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,1,25,35.9.4,2024-08-11 07:48:01,,,35.9.4
1002a18b-6b95-4cc4-86cf-913b8572b72f,Alya shavirha,https://play-lh.googleusercontent.com/a-/ALV-UjXpszhD3Hr7A1Yg40t1AmT_Is8tTk6qHxNZ51aGSXYqFCKdNF6w,Bgus,5,15,35.9.4,2024-08-11 04:26:45,,,35.9.4
550b90bd-15ef-4064-aefc-f093b97643aa,Aryanti Nurfi,https://play-lh.googleusercontent.com/a/ACg8ocJV1bEj20EAlSg80Z79sFgYNE8Cp51X62J7Y-CqayuraLjX0A=mo,Tik tok seru banget,5,0,,2024-08-11 01:57:15,,,
22fee243-3d74-4daa-bdec-80aac8c34926,Abah Ocim,https://play-lh.googleusercontent.com/a-/ALV-UjW5yjH9rIAgAvtH9d4cBf_b3YZXV6Kw2b08HLWVmJNUnN9cDII,Very good,5,0,35.9.4,2024-08-11 01:24:09,,,35.9.4
7bcd31a6-5523-4b06-b6e7-42a37d80c0e3,Sebas Arauju,https://play-lh.googleusercontent.com/a/ACg8ocLyx4Im0j22Mt8bzuI3q3-oS1DR44alFUwcjqRFc4_AOOsPaw=mo,🤍,5,0,,2024-08-10 05:56:19,,,
1078b5da-7a6b-41f1-801c-e18c9b7dcb21,Salman Ali,https://play-lh.googleusercontent.com/a/ACg8ocJ5gp93F5A0BIyBqdIXES0izOkFf-trXocnVnlO9osFm1n6FQ=mo,Kahif,5,0,,2024-08-10 05:11:28,,,
